Text,Speaker,Episode,Season,Show,sentiment_score,sentiment_label,mapped,bracket,accumulative_sentiment,average_sentiment
 We need to send ravens to the Night's Watch as well. There's no sense in manning the castles anymore. We make our stand here.,JON,e1,season-08,Game-of-Thrones,1.5716158151626587,NEGATIVE,jon snow,,-89.09037870913744,-0.06570841889117043
" ""Your Grace.""",LYANNA MORMONT,e1,season-08,Game-of-Thrones,4.554996967315674,POSITIVE,lyanna mormont,,30.978002980351448,0.3939393939393939
 A lord? Nothing at all?,LYANNA,e1,season-08,Game-of-Thrones,3.824148654937744,NEGATIVE,lyanna mormont,,27.153854325413704,0.35294117647058826
 It's not important.,JON,e1,season-08,Game-of-Thrones,4.499826908111572,NEGATIVE,jon snow,,-93.59020561724901,-0.06666666666666667
 Not important? We named you King in the North.,LYANNA,e1,season-08,Game-of-Thrones,3.11378812789917,NEGATIVE,lyanna mormont,,24.040066197514534,0.3142857142857143
" You did, my lady. It was the honor of my life. I’ll always be grateful for your faith. But when I left Winterfell, I told you we need allies or we will die. I have brought those allies home to fight alongside us. I had a choice, keep my crown or protect the North. I chose the North.",JON,e1,season-08,Game-of-Thrones,3.267183780670166,POSITIVE,jon snow,,-90.32302183657885,-0.06557377049180328
" If anyone survives the war to come, we'll have Jon Snow to thank. He risked his life to show us the threat is real. Thanks to his courage, we have brought with us the greatest army the world has ever seen. We have brought two full-grown dragons. And soon, the Lannister army will ride north to join our cause.",TYRION,e1,season-08,Game-of-Thrones,4.3094892501831055,POSITIVE,tyrion lannister,,-310.0150193348527,-0.10116731517509728
" I know, I know, our people haven't been friends in the past. But we must fight together now or die.",TYRION,e1,season-08,Game-of-Thrones,1.5430392026901243,NEGATIVE,tyrion lannister,,-311.5580585375428,-0.101749837977965
" May I ask, how are we meant to feed the greatest army the world has ever seen? While I ensured our stores would last through winter, I didn't account for Dothraki, Unsullied and two full-grown dragons. What do dragons eat, anyway?",SANSA,e1,season-08,Game-of-Thrones,3.2998013496398926,NEGATIVE,sansa stark,,-235.59899221360683,-0.1491108071135431
 Whatever they want.,DAENERYS,e1,season-08,Game-of-Thrones,1.65866219997406,POSITIVE,daenerys targaryen,,-349.4909226670861,-0.16864608076009502
" Hey, careful, lads. We need every last bit of it.",GENDRY,e1,season-08,Game-of-Thrones,2.0357744693756104,NEGATIVE,gendry,,-122.81038969010115,-0.3026315789473684
 Are these the last of the wagons?,GENDRY,e1,season-08,Game-of-Thrones,3.710615873336792,NEGATIVE,gendry,,-126.52100556343794,-0.30718954248366015
" All right, let's get it all to the forges.",GENDRY (O.S.),e1,season-08,Game-of-Thrones,0.6967195272445679,NEGATIVE,gendry,O.S.,-127.2177250906825,-0.3116883116883117
 My lord. My lady.,TYRION,e1,season-08,Game-of-Thrones,3.056863784790039,POSITIVE,tyrion lannister,,-308.5011947527528,-0.10103626943005181
 The Lady of Winterfell. Has a nice ring to it.,TYRION,e1,season-08,Game-of-Thrones,4.273347854614258,POSITIVE,tyrion lannister,,-304.2278468981385,-0.10032362459546926
" So does Hand of the Queen. Depending on the queen, I suppose.",SANSA,e1,season-08,Game-of-Thrones,3.161440134048462,POSITIVE,sansa stark,,-232.43755207955837,-0.14754098360655737
 Last time we spoke was at Joffrey's wedding. Miserable affair.,TYRION,e1,season-08,Game-of-Thrones,4.572454929351807,NEGATIVE,tyrion lannister,,-308.80030182749033,-0.10090556274256145
 It had its moments.,SANSA,e1,season-08,Game-of-Thrones,3.656362295150757,POSITIVE,sansa stark,,-228.78118978440762,-0.14597544338335608
 Apologies for leaving like that.,SANSA,e1,season-08,Game-of-Thrones,2.8095648288726807,NEGATIVE,sansa stark,,-231.5907546132803,-0.14713896457765668
" Yes, it was a bit hard to explain why my wife fled moments after the king's murder.",TYRION,e1,season-08,Game-of-Thrones,3.873831033706665,NEGATIVE,tyrion lannister,,-312.674132861197,-0.10148674854557208
 We both survived.,SANSA,e1,season-08,Game-of-Thrones,3.2374234199523926,POSITIVE,sansa stark,,-228.3533311933279,-0.145578231292517
 Many underestimated you. Most of them are dead now.,TYRION,e1,season-08,Game-of-Thrones,3.229966402053833,NEGATIVE,tyrion lannister,,-315.9040992632508,-0.1020671834625323
" I'm sure you weren't thrilled to hear the Lannister army's marching north. You have every right to be fearful of my sister. No one fears her more than I do. But I promise, you'll be safe-",TYRION,e1,season-08,Game-of-Thrones,3.17991590499878,POSITIVE,tyrion lannister,,-312.72418335825205,-0.1013557133634603
 Cersei told you her army was coming north to fight for you?,SANSA,e1,season-08,Game-of-Thrones,1.7856411933898926,NEGATIVE,sansa stark,,-230.1389723867178,-0.14673913043478262
 She did.,TYRION,e1,season-08,Game-of-Thrones,3.843986749649048,POSITIVE,tyrion lannister,,-308.880196608603,-0.10064516129032258
 And you believed her?,SANSA,e1,season-08,Game-of-Thrones,1.4713399410247805,POSITIVE,sansa stark,,-228.66763244569302,-0.1451831750339213
 She has something to live for now. I believe she wants to survive.,TYRION,e1,season-08,Game-of-Thrones,2.148188591003418,POSITIVE,tyrion lannister,,-306.7320080175996,-0.09993552546744036
 I used to think you were the cleverest man alive.,SANSA,e1,season-08,Game-of-Thrones,3.705024003982544,POSITIVE,sansa stark,,-224.96260844171047,-0.14363143631436315
 You used to be taller.,ARYA (O.S.),e1,season-08,Game-of-Thrones,2.5345799922943115,POSITIVE,arya stark,O.S.,-497.4177333340049,-0.26255380200860834
 How did you sneak up on me?,JON,e1,season-08,Game-of-Thrones,1.874650001525879,NEGATIVE,jon snow,,-92.19767183810472,-0.06653019447287616
 How did you survive a knife through the heart?,ARYA,e1,season-08,Game-of-Thrones,2.580360174179077,NEGATIVE,arya stark,,-499.99809350818396,-0.2636103151862464
 I didn't.,JON,e1,season-08,Game-of-Thrones,2.4093546867370605,NEGATIVE,jon snow,,-94.60702652484179,-0.06748466257668712
 You still have it.,JON,e1,season-08,Game-of-Thrones,4.258296012878418,POSITIVE,jon snow,,-90.34873051196337,-0.06639427987742594
 Needle.,ARYA,e1,season-08,Game-of-Thrones,1.5738283395767212,NEGATIVE,arya stark,,-501.5719218477607,-0.2646638054363376
 Have you ever used it?,JON,e1,season-08,Game-of-Thrones,1.339539647102356,NEGATIVE,jon snow,,-91.68827015906572,-0.0673469387755102
 Once or twice.,ARYA,e1,season-08,Game-of-Thrones,0.3438333868980407,POSITIVE,arya stark,,-501.22808846086264,-0.26285714285714284
 Valyrian steel.,ARYA,e1,season-08,Game-of-Thrones,2.646925210952759,POSITIVE,arya stark,,-498.5811632499099,-0.26105563480741795
 Jealous?,JON,e1,season-08,Game-of-Thrones,3.3711917400360107,NEGATIVE,jon snow,,-95.05946189910173,-0.06829765545361875
 Too heavy for me.,ARYA,e1,season-08,Game-of-Thrones,4.408264636993408,NEGATIVE,arya stark,,-502.9894278869033,-0.2621082621082621
 Where were you before? I could've used your help with Sansa.,JON,e1,season-08,Game-of-Thrones,3.8670401573181152,NEGATIVE,jon snow,,-98.92650205641985,-0.06924643584521385
" She doesn't like your queen, does she?",ARYA,e1,season-08,Game-of-Thrones,3.803220272064209,NEGATIVE,arya stark,,-506.7926481589675,-0.2631578947368421
 Sansa thinks she's smarter than everyone.,JON,e1,season-08,Game-of-Thrones,2.490422010421753,NEGATIVE,jon snow,,-101.4169240668416,-0.07019328585961343
 She's the smartest person I've ever met.,ARYA,e1,season-08,Game-of-Thrones,4.444222450256348,POSITIVE,arya stark,,-502.34842570871115,-0.26136363636363635
 Now you're defending her?,JON,e1,season-08,Game-of-Thrones,1.6553702354431152,POSITIVE,jon snow,,-99.76155383139849,-0.06910569105691057
 You?,JON,e1,season-08,Game-of-Thrones,0.2479473203420639,NEGATIVE,jon snow,,-100.00950115174055,-0.0700507614213198
 I'm defending our family. So is she.,ARYA,e1,season-08,Game-of-Thrones,1.192129611968994,POSITIVE,arya stark,,-501.15629609674215,-0.25957446808510637
 Yeah. I'm her family too.,JON,e1,season-08,Game-of-Thrones,4.016348838806152,POSITIVE,jon snow,,-95.9931523129344,-0.06896551724137931
 Don't forget that.,ARYA,e1,season-08,Game-of-Thrones,3.763366460800171,POSITIVE,arya stark,,-497.392929635942,-0.2577903682719547
" Your Grace, I'm afraid I bring terrible news. The dead have broken through the Wall.",QYBURN,e1,season-08,Game-of-Thrones,2.852746725082397,NEGATIVE,qyburn,,47.66310843452811,0.125
 Good.,CERSEI,e1,season-08,Game-of-Thrones,4.48628568649292,POSITIVE,cersei lannister,,-207.1681123971939,-0.11232279171210469
 Why don't you just get it over with and kill me?,YARA,e1,season-08,Game-of-Thrones,3.983983278274536,NEGATIVE,yara,,23.785716004669666,0.030303030303030304
 But we're family. The last Greyjoys left in the world. The last ones with balls anyway.,EURON,e1,season-08,Game-of-Thrones,1.5515683889389038,POSITIVE,euron,,26.855547934770584,0.08771929824561403
 If I kill you who can I talk to? Hmm?,EURON,e1,season-08,Game-of-Thrones,3.2453393936157227,NEGATIVE,euron,,23.61020854115486,0.06896551724137931
 I've got a crew full of mutes. It gets lonely at sea.,EURON,e1,season-08,Game-of-Thrones,3.5682239532470703,NEGATIVE,euron,,20.04198458790779,0.05084745762711865
 Are we in King's Landing?,YARA,e1,season-08,Game-of-Thrones,2.128540277481079,NEGATIVE,yara,,21.657175727188587,0.022556390977443608
 Mm.,EURON,e1,season-08,Game-of-Thrones,2.5824222564697266,POSITIVE,euron,,22.624406844377518,0.06666666666666667
 You picked the losing side.,YARA,e1,season-08,Game-of-Thrones,2.193530321121216,NEGATIVE,yara,,19.46364540606737,0.014925373134328358
 Then I'll sail the Iron Fleet somewhere else.,EURON,e1,season-08,Game-of-Thrones,0.5516178011894226,NEGATIVE,euron,,22.072789043188095,0.04918032786885246
 But first I'm gonna fuck the queen.,EURON,e1,season-08,Game-of-Thrones,2.5990569591522217,NEGATIVE,euron,,19.473732084035873,0.03225806451612903
" Twenty-thousand men, is it?",CERSEI,e1,season-08,Game-of-Thrones,2.010188341140747,NEGATIVE,cersei lannister,,-209.17830073833466,-0.11328976034858387
" Yes, Your Grace. A few died in transit.",HARRY,e1,season-08,Game-of-Thrones,1.3017692565917969,NEGATIVE,harry,,-1.3017692565917969,-1.0
 They cheated at dice. Or maybe I cheated. Someone cheated. They weren't good fighters. You won't miss them.,EURON,e1,season-08,Game-of-Thrones,0.5236753225326538,POSITIVE,euron,,19.997407406568527,0.047619047619047616
 Horses?,CERSEI,e1,season-08,Game-of-Thrones,1.602768898010254,NEGATIVE,cersei lannister,,-210.7810696363449,-0.11425462459194777
 Two thousand.,HARRY,e1,season-08,Game-of-Thrones,0.5511176586151123,POSITIVE,harry,,-0.7506515979766846,0.0
 And elephants?,CERSEI,e1,season-08,Game-of-Thrones,1.3712542057037354,NEGATIVE,cersei lannister,,-212.15232384204865,-0.11521739130434783
" Uh, no elephants, Your Grace.",HARRY,e1,season-08,Game-of-Thrones,2.5830979347229004,NEGATIVE,harry,,-3.333749532699585,-0.3333333333333333
 That's disappointing. I was told the Golden Company had elephants.,CERSEI,e1,season-08,Game-of-Thrones,4.384159564971924,NEGATIVE,cersei lannister,,-216.53648340702057,-0.11617806731813246
" They are excellent beasts, Your Grace, but not well-suited to long sea voyages.",HARRY,e1,season-08,Game-of-Thrones,1.7762032747268677,NEGATIVE,harry,,-5.109952807426453,-0.5
" In any event, you are most welcome here in King's Landing, Captain Strickland.",CERSEI,e1,season-08,Game-of-Thrones,4.244156837463379,POSITIVE,cersei lannister,,-212.2923265695572,-0.11496746203904555
" We look forward to fighting on your behalf, Your Grace.",HARRY,e1,season-08,Game-of-Thrones,4.236356258392334,POSITIVE,harry,,-0.8735965490341187,-0.2
 Am I most welcome here?,EURON,e1,season-08,Game-of-Thrones,3.127920866012573,POSITIVE,euron,,23.1253282725811,0.0625
 You are a true friend of the crown and an honored guest.,CERSEI,e1,season-08,Game-of-Thrones,4.681492805480957,POSITIVE,cersei lannister,,-207.61083376407623,-0.11375947995666305
 Good. As a true friend and an honored guest,EURON,e1,season-08,Game-of-Thrones,4.625158309936523,POSITIVE,euron,,27.750486582517624,0.07692307692307693
 I was hoping we could talk in private.,EURON,e1,season-08,Game-of-Thrones,0.1193405762314796,POSITIVE,euron,,27.869827158749104,0.09090909090909091
 After the war. That was our agreement.,CERSEI,e1,season-08,Game-of-Thrones,1.8235907554626465,POSITIVE,cersei lannister,,-205.7872430086136,-0.11255411255411256
 Wars sometimes last years.,EURON,e1,season-08,Game-of-Thrones,2.743054151535034,NEGATIVE,euron,,25.12677300721407,0.07462686567164178
" You want a whore, buy one. You want a queen, earn her.",CERSEI,e1,season-08,Game-of-Thrones,2.275184392929077,NEGATIVE,cersei lannister,,-208.06242740154266,-0.11351351351351352
 How?,EURON,e1,season-08,Game-of-Thrones,2.8390777111053467,NEGATIVE,euron,,22.287695296108723,0.058823529411764705
" I've given her justice, an army and the Iron Fleet, yet she gives me no sign of affection. My heart is nearly broken.",EURON,e1,season-08,Game-of-Thrones,3.9843804836273193,NEGATIVE,euron,,18.303314812481403,0.043478260869565216
 You're insolent. I've executed men for less.,CERSEI,e1,season-08,Game-of-Thrones,1.9849482774734497,NEGATIVE,cersei lannister,,-210.0473756790161,-0.11447084233261338
 They were lesser men.,EURON,e1,season-08,Game-of-Thrones,0.4732390344142914,NEGATIVE,euron,,17.830075778067112,0.02857142857142857
 I hear the dragon burnt up a thousand Lannister men.,DIRAH,e1,season-08,Game-of-Thrones,2.629095554351806,NEGATIVE,dirah,,-2.629095554351806,-1.0
 Burnt up some of my favorite boys.,CRAYAH,e1,season-08,Game-of-Thrones,2.7470388412475586,NEGATIVE,crayah,,-2.7470388412475586,-1.0
" Archie, was it?",DIRAH,e1,season-08,Game-of-Thrones,2.5330593585968018,NEGATIVE,dirah,,-5.162154912948608,-1.0
 And William.,CRAYAH,e1,season-08,Game-of-Thrones,2.3957531452178955,POSITIVE,crayah,,-0.3512856960296631,0.0
 Tall handsome William?,DIRAH,e1,season-08,Game-of-Thrones,3.222719192504883,POSITIVE,dirah,,-1.9394357204437256,-0.3333333333333333
" Yeah, tall handsome William.",CRAYAH,e1,season-08,Game-of-Thrones,4.343534469604492,POSITIVE,crayah,,3.992248773574829,0.3333333333333333
 They said what's left of him could fit in a wine glass.,DIRAH,e1,season-08,Game-of-Thrones,3.83210563659668,NEGATIVE,dirah,,-5.771541357040405,-0.5
 I am the only man you ever met who shot a dragon.,BRONN,e1,season-08,Game-of-Thrones,0.901585578918457,POSITIVE,bronn,,-94.46608471125364,-0.08401084010840108
 Did you?,CRAYAH,e1,season-08,Game-of-Thrones,1.8202708959579468,NEGATIVE,crayah,,2.1719778776168823,0.0
 Nearly killed it.,BRONN,e1,season-08,Game-of-Thrones,3.919811725616455,NEGATIVE,bronn,,-98.3858964368701,-0.08648648648648649
 That's brave.,MAREI,e1,season-08,Game-of-Thrones,4.584911823272705,POSITIVE,marei,,6.047602534294129,0.3333333333333333
 That boy Eddie.,CRAYAH,e1,season-08,Game-of-Thrones,2.631089448928833,POSITIVE,crayah,,4.803067326545715,0.2
 The ginger?,DIRAH,e1,season-08,Game-of-Thrones,1.2012821435928345,NEGATIVE,dirah,,-6.97282350063324,-0.6
 That's him. Came back with his face burnt right off. He's got no eyelids now.,CRAYAH,e1,season-08,Game-of-Thrones,2.79407000541687,NEGATIVE,crayah,,2.008997321128845,0.0
 How does he sleep with no eyelids?,DIRAH,e1,season-08,Game-of-Thrones,1.4775718450546265,NEGATIVE,dirah,,-8.450395345687866,-0.6666666666666666
" All right, can we stop talking about the fucking dragons now?",BRONN,e1,season-08,Game-of-Thrones,2.849116802215576,NEGATIVE,bronn,,-101.23501323908567,-0.0889487870619946
 Ser Bronn of the Blackwater.,QYBURN (O.S.),e1,season-08,Game-of-Thrones,0.4770460426807403,POSITIVE,qyburn,O.S.,48.14015447720885,0.13402061855670103
 You're kidding me.,BRONN,e1,season-08,Game-of-Thrones,2.411693334579468,NEGATIVE,bronn,,-103.64670657366514,-0.0913978494623656
" Apologies for the interruption, but the queen did urge me to hurry.",QYBURN,e1,season-08,Game-of-Thrones,2.4683096408843994,NEGATIVE,qyburn,,45.67184483632445,0.12244897959183673
" Sorry, ladies. Another time perhaps.",BRONN,e1,season-08,Game-of-Thrones,4.44563102722168,NEGATIVE,bronn,,-108.09233760088682,-0.0938337801608579
 You ever get lonely; I am partial to older gentlemen.,CRAYAH,e1,season-08,Game-of-Thrones,1.746381759643555,POSITIVE,crayah,,3.7553790807724,0.14285714285714285
 Poor girl. The pox will take her within the year.,QYBURN,e1,season-08,Game-of-Thrones,1.6756149530410769,NEGATIVE,qyburn,,43.99622988328338,0.1111111111111111
 Which girl?,BRONN,e1,season-08,Game-of-Thrones,2.356508493423462,NEGATIVE,bronn,,-110.44884609431028,-0.0962566844919786
 The queen's brothers made promises to you and broke them. Her Grace wants to rectify their mistake.,QYBURN,e1,season-08,Game-of-Thrones,1.9094492197036743,NEGATIVE,qyburn,,42.0867806635797,0.1
" She once gave me a castle and a wife, then rectified me right out of them.",BRONN,e1,season-08,Game-of-Thrones,2.1516871452331543,POSITIVE,bronn,,-108.29715894907713,-0.09333333333333334
" That was Ser Jaime's doing, not hers. When Queen Cersei wants something, she pays in advance and in gold. Several chests of it, in fact. Waiting for you in a wagon just outside.",QYBURN,e1,season-08,Game-of-Thrones,1.7510511875152588,NEGATIVE,qyburn,,40.335729476064444,0.0891089108910891
" So, she wants to murder someone, but she can't send her soldiers. If it's the Dragon Queen she's after-",BRONN,e1,season-08,Game-of-Thrones,2.551253080368042,NEGATIVE,bronn,,-110.84841202944517,-0.09574468085106383
 She has other plans for the Targaryen girl.,QYBURN,e1,season-08,Game-of-Thrones,2.172710657119751,NEGATIVE,qyburn,,38.16301881894469,0.0784313725490196
" Yeah, well, good luck with that.",BRONN,e1,season-08,Game-of-Thrones,4.225742340087891,POSITIVE,bronn,,-106.62266968935728,-0.09283819628647215
 Our queen's brothers are unlikely to survive their Northern adventures. But in the event that they do-,QYBURN,e1,season-08,Game-of-Thrones,2.7204949855804443,NEGATIVE,qyburn,,35.44252383336425,0.06796116504854369
 She has a keen sense of poetic justice.,QYBURN,e1,season-08,Game-of-Thrones,4.529831886291504,POSITIVE,qyburn,,39.97235571965575,0.07692307692307693
 That fucking family.,BRONN,e1,season-08,Game-of-Thrones,2.824995994567871,NEGATIVE,bronn,,-109.44766568392515,-0.09523809523809523
" When the Citadel expelled me, I thought I would die poor and alone, but in exchange for my service, Queen Cersei made me her Hand. What would she do for the man who rids her of her treasonous brothers?",QYBURN,e1,season-08,Game-of-Thrones,1.007753849029541,POSITIVE,qyburn,,40.98010956868529,0.08571428571428572
 I wanted those elephants.,CERSEI,e1,season-08,Game-of-Thrones,0.3774377107620239,POSITIVE,cersei lannister,,-209.6699379682541,-0.11326860841423948
" So, how do I compare to the fat king?",EURON,e1,season-08,Game-of-Thrones,2.446164608001709,NEGATIVE,euron,,15.383911170065403,0.014084507042253521
 You're insulting my late husband?,CERSEI,e1,season-08,Game-of-Thrones,3.880648374557495,NEGATIVE,cersei lannister,,-213.55058634281158,-0.11422413793103449
 Are you offended?,EURON,e1,season-08,Game-of-Thrones,3.147233247756958,NEGATIVE,euron,,12.236677922308445,0.0
" Robert had a different whore every night, but he still didn't know his way around a woman's body.",CERSEI,e1,season-08,Game-of-Thrones,3.384349822998047,NEGATIVE,cersei lannister,,-216.93493616580963,-0.11517761033369214
 And the Kingslayer?,EURON,e1,season-08,Game-of-Thrones,1.983462929725647,NEGATIVE,euron,,10.253214992582798,-0.0136986301369863
" You enjoy risking your neck, don't you?",CERSEI,e1,season-08,Game-of-Thrones,0.4759611487388611,NEGATIVE,cersei lannister,,-217.4108973145485,-0.11612903225806452
 Life is boring.,EURON,e1,season-08,Game-of-Thrones,4.54387903213501,NEGATIVE,euron,,5.709335960447788,-0.02702702702702703
" You're not boring, I'll give you that.",CERSEI,e1,season-08,Game-of-Thrones,4.42057991027832,POSITIVE,cersei lannister,,-212.99031740427017,-0.11493018259935553
 Do I please the queen?,EURON,e1,season-08,Game-of-Thrones,3.576689958572388,POSITIVE,euron,,9.286025919020176,-0.013333333333333334
 You might be the most arrogant man I've ever met. I like that.,CERSEI,e1,season-08,Game-of-Thrones,3.1895017623901367,POSITIVE,cersei lannister,,-209.80081564188004,-0.11373390557939914
 But now I want to be alone.,CERSEI,e1,season-08,Game-of-Thrones,1.2224880456924438,NEGATIVE,cersei lannister,,-211.02330368757248,-0.11468381564844587
 I'm going to put a prince in your belly.,EURON,e1,season-08,Game-of-Thrones,3.856555461883545,POSITIVE,euron,,13.14258138090372,0.0
" Euron can't defend the Iron Islands, not if he's in King's Landing with all his men and his ships.",YARA (O.S.),e1,season-08,Game-of-Thrones,3.427132368087769,NEGATIVE,yara,O.S.,16.036513037979603,0.007407407407407408
 We can take our home back.,YARA,e1,season-08,Game-of-Thrones,1.511668682098389,POSITIVE,yara,,17.54818172007799,0.014705882352941176
 Daenerys went north.,THEON,e1,season-08,Game-of-Thrones,2.118814706802368,POSITIVE,theon greyjoy,,-156.56240455061197,-0.1271186440677966
 Daenerys will need somewhere to retreat if they can't hold the North. Somewhere the dead can't go.,YARA,e1,season-08,Game-of-Thrones,3.387547492980957,NEGATIVE,yara,,14.160634227097034,0.0072992700729927005
 You're my queen. I go where you command.,THEON,e1,season-08,Game-of-Thrones,4.448252201080322,POSITIVE,theon greyjoy,,-152.11415234953165,-0.12473572938689217
 You want to go to Winterfell. To fight for the Starks. Go. What is dead may never die.,YARA,e1,season-08,Game-of-Thrones,1.782711625099182,NEGATIVE,yara,,12.377922601997852,0.0
 What is dead may never die.,THEON,e1,season-08,Game-of-Thrones,1.4014450311660769,NEGATIVE,theon greyjoy,,-153.51559738069773,-0.12658227848101267
 But kill the bastards anyway.,YARA,e1,season-08,Game-of-Thrones,2.2697579860687256,NEGATIVE,yara,,10.108164615929127,-0.007194244604316547
" Welcome back, my lady. If you'd follow me",WOLKAN,e1,season-08,Game-of-Thrones,4.164279460906982,POSITIVE,wolkan,,14.699832737445831,0.5555555555555556
 The Karstarks.,VARYS,e1,season-08,Game-of-Thrones,1.3380577564239502,POSITIVE,varys,,-26.00209115445614,-0.06406685236768803
" One of the better sigils. Beats an onion, anyway.",TYRION,e1,season-08,Game-of-Thrones,2.013258695602417,NEGATIVE,tyrion lannister,,-308.745266713202,-0.10051546391752578
 Can't argue with that.,DAVOS,e1,season-08,Game-of-Thrones,2.6232407093048096,POSITIVE,davos,,25.04627376422286,-0.01276595744680851
" Not so long ago, the Starks and the Karstarks were slaughtering each other on the battlefield. Jon Snow brought peace to the houses.",DAVOS,e1,season-08,Game-of-Thrones,3.534011125564575,POSITIVE,davos,,28.580284889787436,-0.010615711252653927
 And our queen is grateful.,TYRION,e1,season-08,Game-of-Thrones,4.639743804931641,POSITIVE,tyrion lannister,,-304.10552290827036,-0.09980682549903412
" Her gratitude is lovely, but that's not my point. The Northmen are loyal to Jon Snow, not to her. They don't know her. The Free Folk don't know her. I've been up here a while, and I'm telling you, they're stubborn as goats. You want their loyalty, you have to earn it.",DAVOS,e1,season-08,Game-of-Thrones,0.2106429040431976,POSITIVE,davos,,28.790927793830633,-0.00847457627118644
 I sense that you're leading to a proposal.,TYRION,e1,season-08,Game-of-Thrones,2.2370855808258057,POSITIVE,tyrion lannister,,-301.86843732744455,-0.0990990990990991
" A proposal is what I'm proposing. On the off chance that we survive the Night King, what if the Seven Kingdoms, for once in their whole shit history, were ruled by a just woman and an honorable man?",DAVOS,e1,season-08,Game-of-Thrones,1.462051272392273,POSITIVE,davos,,30.252979066222906,-0.006342494714587738
 They do make a handsome couple.,TYRION,e1,season-08,Game-of-Thrones,4.340442657470703,POSITIVE,tyrion lannister,,-297.52799466997385,-0.09839228295819935
 You overestimate our influence. Jon and Daenerys don't want to listen to lonely old men.,VARYS,e1,season-08,Game-of-Thrones,1.326965093612671,NEGATIVE,varys,,-27.32905624806881,-0.06666666666666667
 I'm not that old.,TYRION,e1,season-08,Game-of-Thrones,2.3219587802886963,NEGATIVE,tyrion lannister,,-299.84995345026255,-0.09897172236503857
 Not as old as him.,TYRION,e1,season-08,Game-of-Thrones,2.596487045288086,NEGATIVE,tyrion lannister,,-302.44644049555063,-0.09955041746949261
 Our queen respects the wisdom of age.,TYRION,e1,season-08,Game-of-Thrones,4.35589075088501,POSITIVE,tyrion lannister,,-298.0905497446656,-0.09884467265725289
" Of course she does. Respect is how the young keep us at a distance, so we don't remind them of an unpleasant truth.",VARYS,e1,season-08,Game-of-Thrones,3.2034361362457275,POSITIVE,varys,,-24.125620111823082,-0.06371191135734072
 What is that?,TYRION,e1,season-08,Game-of-Thrones,2.906202554702759,NEGATIVE,tyrion lannister,,-300.9967522993684,-0.09942270686337396
 Nothing lasts.,VARYS,e1,season-08,Game-of-Thrones,4.03700065612793,NEGATIVE,varys,,-28.16262076795101,-0.06629834254143646
 Your sister doesn't like me.,DAENERYS,e1,season-08,Game-of-Thrones,3.928500413894653,NEGATIVE,daenerys targaryen,,-353.4194230809808,-0.16963226571767498
" She doesn't know you. If it makes you feel any better, she didn't like me either when we were growing up.",JON,e1,season-08,Game-of-Thrones,3.824601650238037,NEGATIVE,jon snow,,-99.81775396317244,-0.06990881458966565
 She doesn't need to be my friend but I am her queen. If she can't respect me-,DAENERYS,e1,season-08,Game-of-Thrones,2.948904037475586,POSITIVE,daenerys targaryen,,-350.4705190435052,-0.16824644549763032
 How many today?,DAENERYS (speaking Dothraki),e1,season-08,Game-of-Thrones,1.785230040550232,NEGATIVE,daenerys targaryen,speaking Dothraki,-352.2557490840554,-0.16923076923076924
 What's the matter?,JON (speaking the Common Tongue),e1,season-08,Game-of-Thrones,2.866670846939087,NEGATIVE,jon snow,speaking the Common Tongue,-102.68442481011152,-0.0708502024291498
 The dragons are barely eating.,DAENERYS,e1,season-08,Game-of-Thrones,3.1626694202423096,NEGATIVE,daenerys targaryen,,-355.41841850429773,-0.1702127659574468
 What's wrong with them?,JON,e1,season-08,Game-of-Thrones,4.118194580078125,NEGATIVE,jon snow,,-106.80261939018965,-0.0717896865520728
 They don't like the North.,DAENERYS,e1,season-08,Game-of-Thrones,2.8323819637298584,NEGATIVE,daenerys targaryen,,-358.2508004680276,-0.17119244391971664
 Go on.,DAENERYS,e1,season-08,Game-of-Thrones,3.355563879013061,POSITIVE,daenerys targaryen,,-354.89523658901453,-0.16981132075471697
 I don't know how to ride a dragon.,JON,e1,season-08,Game-of-Thrones,3.543876886367798,NEGATIVE,jon snow,,-110.34649627655745,-0.07272727272727272
 Nobody does. Until they ride a dragon.,DAENERYS,e1,season-08,Game-of-Thrones,3.1065995693206787,NEGATIVE,daenerys targaryen,,-358.0018361583352,-0.1707891637220259
 What if he doesn't want me to?,JON,e1,season-08,Game-of-Thrones,3.5817439556121826,NEGATIVE,jon snow,,-113.92824023216963,-0.07366296670030273
" Then I've enjoyed your company, Jon Snow.",DAENERYS,e1,season-08,Game-of-Thrones,4.606117248535156,POSITIVE,daenerys targaryen,,-353.39571890980005,-0.16941176470588235
 What do I hold onto?,JON,e1,season-08,Game-of-Thrones,1.178931713104248,NEGATIVE,jon snow,,-115.10717194527388,-0.07459677419354839
 Whatever you can.,DAENERYS,e1,season-08,Game-of-Thrones,1.924118995666504,POSITIVE,daenerys targaryen,,-351.47159991413355,-0.16803760282021152
 You've completely ruined horses for me.,JON,e1,season-08,Game-of-Thrones,4.61177396774292,NEGATIVE,jon snow,,-119.7189459130168,-0.0755287009063444
 We could stay a thousand years-,DAENERYS,e1,season-08,Game-of-Thrones,1.5584934949874878,NEGATIVE,daenerys targaryen,,-353.03009340912104,-0.16901408450704225
 No one would find us.,DAENERYS,e1,season-08,Game-of-Thrones,3.9754576683044434,NEGATIVE,daenerys targaryen,,-357.0055510774255,-0.16998827667057445
